id,order_id,payment_method,amount
259038,6418,bank_transfer,2851
259039,6649,credit_card,9319
259040,89327,bank_transfer,2603
259041,52481,credit_card,1206
259042,60667,bank_transfer,3125
259043,97410,coupon,9999
259044,21527,coupon,146
259045,61140,coupon,3445
259046,79854,bank_transfer,2193
259047,60471,credit_card,6378
259048,24764,bank_transfer,5946
259049,41627,bank_transfer,7549
259050,13778,credit_card,2189
259051,6468,gift_card,8102
259052,50835,credit_card,1692
259053,44615,bank_transfer,9216
259054,32571,coupon,8010
259055,78851,credit_card,2629
259056,79706,credit_card,9601
259057,76434,bank_transfer,6427
259058,22114,bank_transfer,7542
259059,62303,coupon,1587
259060,27690,credit_card,4431
259061,63647,bank_transfer,138
259062,8654,gift_card,7037
259063,61142,credit_card,7519
259064,63824,bank_transfer,724
259065,27657,credit_card,9397
259066,83976,bank_transfer,9682
259067,46922,credit_card,5661
259068,72282,bank_transfer,6168
259069,36645,coupon,7884
259070,21812,credit_card,9271
259071,78836,credit_card,4723
259072,62314,coupon,9132
259073,25595,credit_card,3795
259074,4570,bank_transfer,214
259075,44205,coupon,379
259076,8893,coupon,2102
259077,11813,gift_card,1470
259078,7815,credit_card,7129
259079,47492,gift_card,7156
259080,87689,gift_card,1080
259081,25559,credit_card,1291
259082,41256,bank_transfer,3905
259083,25817,coupon,2296
259084,70923,credit_card,3776
259085,32381,bank_transfer,1819
259086,50189,credit_card,6422
259087,62596,credit_card,8369
259088,87756,credit_card,3856
259089,38142,gift_card,6579
259090,54267,credit_card,3438
259091,35536,gift_card,4165
259092,17953,coupon,9222
259093,4826,coupon,4722
259094,6687,bank_transfer,6824
259095,85103,coupon,4332
259096,1833,gift_card,1814
259097,14474,gift_card,8571
259098,49556,credit_card,1631
259099,37705,gift_card,448
259100,90510,coupon,52
259101,38150,coupon,3896
259102,49342,bank_transfer,3854
259103,53521,gift_card,1648
259104,30666,gift_card,7757
259105,67923,bank_transfer,1284
259106,23768,coupon,2050
259107,41339,bank_transfer,1386
259108,64871,gift_card,1263
259109,96085,credit_card,6046
259110,13378,gift_card,9262
259111,49442,bank_transfer,1632
259112,33744,coupon,6159
259113,76500,gift_card,3001
259114,16238,bank_transfer,6697
259115,73623,bank_transfer,8156
259116,51069,bank_transfer,1984
259117,88547,credit_card,9841
259118,7440,coupon,4527
259119,55748,credit_card,5788
259120,72566,coupon,64
259121,93860,coupon,1561
259122,30423,gift_card,4005
259123,57602,gift_card,4434
259124,5276,credit_card,799
259125,9235,bank_transfer,1445
259126,37414,credit_card,8229
259127,24271,gift_card,777
259128,7534,coupon,6105
259129,81430,bank_transfer,5724
259130,83303,bank_transfer,6606
259131,23779,bank_transfer,6668
259132,14580,credit_card,8699
259133,82657,coupon,6322
259134,22949,credit_card,2223
259135,67326,credit_card,6766
259136,94825,bank_transfer,2978
259137,80551,bank_transfer,3626
259138,33762,credit_card,222
259139,94769,credit_card,1843
259140,63293,bank_transfer,8849
259141,82078,bank_transfer,7322
259142,75981,coupon,6855
259143,59498,coupon,2054
259144,37997,gift_card,3316
259145,23000,bank_transfer,8745
259146,48514,credit_card,7127
259147,85073,gift_card,9750
259148,20749,credit_card,8783
259149,39570,coupon,8847
259150,97906,gift_card,892
259151,74748,coupon,347
259152,70410,bank_transfer,4061
259153,142,credit_card,5697
259154,72044,gift_card,4462
259155,36459,gift_card,4458
259156,14517,gift_card,3323
259157,3132,gift_card,1164
259158,86783,credit_card,5342
259159,96005,credit_card,3934
259160,3305,gift_card,7649
259161,55096,coupon,6648
259162,2464,coupon,1588
259163,9833,coupon,1729
259164,35144,gift_card,2737
259165,99684,coupon,6947
259166,40365,coupon,9644
259167,31250,gift_card,9091
259168,35062,gift_card,1896
259169,53840,coupon,8634
259170,29884,credit_card,4907
259171,75001,credit_card,4554
259172,84676,gift_card,1981
259173,34317,credit_card,5214
259174,92860,coupon,8267
259175,76637,gift_card,6439
259176,90658,credit_card,7588
259177,42159,credit_card,2320
259178,3173,gift_card,3866
259179,49542,credit_card,7850
259180,70831,coupon,5233
259181,84683,gift_card,9941
259182,86723,coupon,1887
259183,22355,bank_transfer,3199
259184,98998,credit_card,4100
259185,89774,credit_card,9579
259186,27906,credit_card,6186
259187,34815,gift_card,1600
259188,7094,bank_transfer,8361
259189,57407,coupon,7049
259190,88235,gift_card,2477
259191,5912,credit_card,3136
259192,35233,gift_card,135
259193,34845,coupon,9616
259194,35737,gift_card,5369
259195,80870,coupon,588
259196,32021,gift_card,5664
259197,4048,bank_transfer,6413
259198,85218,coupon,7666
259199,46937,credit_card,2214
259200,46734,coupon,366
259201,70188,coupon,9579
259202,27636,coupon,3895
259203,70693,gift_card,5693
259204,90463,credit_card,7909
259205,47214,gift_card,9962
259206,28475,gift_card,7110
259207,52350,bank_transfer,3650
259208,42822,coupon,7958
259209,6110,gift_card,681
259210,56360,credit_card,9472
259211,99031,credit_card,3200
259212,90834,coupon,6501
259213,68044,credit_card,4466
259214,2195,gift_card,12
259215,30420,credit_card,7104
259216,19244,coupon,5089
259217,22859,credit_card,4611
259218,98538,coupon,882
259219,99340,coupon,7417
259220,77642,coupon,7184
259221,39024,coupon,7447
259222,75454,coupon,8786
259223,45913,gift_card,1522
259224,11665,gift_card,9526
259225,88299,coupon,8774
259226,96366,gift_card,8802
259227,56234,credit_card,969
259228,1833,bank_transfer,8972
259229,13828,coupon,7916
259230,65912,credit_card,8397
259231,52024,credit_card,1404
259232,69203,credit_card,4636
259233,85171,gift_card,8324
259234,66803,gift_card,625
259235,12244,credit_card,5350
259236,8912,credit_card,6270
259237,8097,coupon,6414
259238,3804,coupon,4598
259239,73949,bank_transfer,4741
259240,15576,gift_card,6464
259241,87150,credit_card,5726
259242,38995,bank_transfer,8969
259243,52903,gift_card,9066
259244,8638,credit_card,241
259245,24761,gift_card,6037
259246,41034,bank_transfer,3635
259247,4583,credit_card,595
259248,37259,credit_card,3638
259249,34545,gift_card,4352
259250,89866,bank_transfer,9401
259251,2879,coupon,2836
259252,43068,bank_transfer,3542
259253,5450,bank_transfer,4649
259254,15140,bank_transfer,6291
259255,2050,gift_card,5029
259256,22641,gift_card,2883
259257,66023,gift_card,7140
259258,42283,credit_card,3246
259259,86561,coupon,1114
259260,59093,gift_card,4877
259261,89328,credit_card,1339
259262,65297,coupon,6464
259263,59969,gift_card,5758
259264,54033,bank_transfer,9668
259265,61344,credit_card,9818
259266,7115,credit_card,1135
259267,66009,credit_card,3257
259268,64171,credit_card,7512
259269,83980,credit_card,8177
259270,93511,bank_transfer,3700
259271,70984,coupon,9332
259272,12752,coupon,5472
259273,31673,gift_card,6152
259274,50073,bank_transfer,7876
259275,94078,coupon,8933
259276,30628,bank_transfer,7909
259277,82927,credit_card,7267
259278,68887,bank_transfer,9997
259279,82054,gift_card,3550
259280,65815,bank_transfer,7878
259281,93239,bank_transfer,7337
259282,90233,bank_transfer,4479
259283,90222,gift_card,2369
259284,43189,credit_card,5139
259285,74465,gift_card,6226
259286,15044,bank_transfer,8143
259287,44933,credit_card,6463
259288,97384,bank_transfer,129
259289,40050,gift_card,4684
259290,42483,bank_transfer,5174
259291,73026,coupon,4555
259292,9521,bank_transfer,1959
259293,41542,bank_transfer,5764
259294,86542,credit_card,2856
259295,38823,bank_transfer,2463
259296,21366,credit_card,8807
259297,67345,gift_card,5782
259298,18273,gift_card,2833
259299,39636,credit_card,3461
259300,2437,coupon,5772
259301,13195,bank_transfer,9045
259302,41309,gift_card,3908
259303,6080,coupon,5506
259304,7132,coupon,6031
259305,85159,credit_card,1970
259306,3245,credit_card,9781
259307,99758,credit_card,1068
259308,79494,coupon,9621
259309,92775,coupon,2090
259310,69547,bank_transfer,976
259311,15455,gift_card,7746
259312,30358,bank_transfer,178
259313,43375,credit_card,4911
259314,9689,coupon,5826
259315,14004,bank_transfer,9500
259316,42779,coupon,1329
259317,575,gift_card,9591
259318,87012,coupon,5461
259319,90239,bank_transfer,7871
259320,33602,coupon,1030
259321,81028,coupon,1584
259322,41823,credit_card,3295
259323,37890,coupon,7716
259324,19546,credit_card,4863
259325,20867,gift_card,3752
259326,23379,coupon,8502
259327,15883,bank_transfer,8789
259328,60664,gift_card,6648
259329,52489,coupon,1171
259330,70483,coupon,4514
259331,41193,credit_card,7769
259332,98678,coupon,7486
259333,28091,bank_transfer,7167
259334,50897,gift_card,4462
259335,59797,bank_transfer,3992
259336,28431,gift_card,4966
259337,27392,bank_transfer,9391
259338,57059,credit_card,1702
259339,84832,bank_transfer,7004
259340,43487,gift_card,9321
259341,24916,gift_card,683
259342,29678,gift_card,7613
259343,57483,coupon,8472
259344,46218,bank_transfer,9420
259345,2433,credit_card,3300
259346,84613,credit_card,1739
259347,63932,gift_card,1145
259348,34204,gift_card,7168
259349,40412,credit_card,7260
259350,96226,credit_card,8228
259351,14281,credit_card,8266
259352,58447,gift_card,1227
259353,74273,bank_transfer,7220
259354,50859,credit_card,6554
259355,95660,gift_card,8632
259356,35927,credit_card,5777
259357,99026,gift_card,1980
259358,39325,coupon,4727
259359,8534,credit_card,1433
259360,14353,bank_transfer,5223
259361,19922,coupon,5088
259362,99098,gift_card,9222
259363,54107,bank_transfer,1768
259364,73971,credit_card,672
259365,66261,gift_card,7443
259366,45432,coupon,4609
259367,72824,bank_transfer,2336
259368,58518,bank_transfer,525
259369,11077,bank_transfer,2756
259370,96657,credit_card,8063
259371,74745,coupon,7242
259372,74526,gift_card,587
259373,12775,credit_card,7681
259374,47718,gift_card,8610
259375,11923,coupon,2327
259376,74671,credit_card,9008
259377,93095,bank_transfer,5093
259378,99717,credit_card,6410
259379,3628,coupon,7511
259380,11781,bank_transfer,8081
259381,67144,coupon,9906
259382,80854,credit_card,7110
259383,3895,coupon,2276
259384,56477,bank_transfer,7182
259385,80724,credit_card,9946
259386,80753,credit_card,935
259387,96165,credit_card,8192
259388,21779,coupon,9503
259389,2990,gift_card,1267
259390,81670,coupon,8952
259391,41507,gift_card,8281
259392,61689,credit_card,3284
259393,85717,bank_transfer,6875
259394,36541,gift_card,1778
259395,58181,gift_card,1329
259396,14839,bank_transfer,6543
259397,5279,gift_card,1688
259398,45461,coupon,6528
259399,5727,gift_card,4856
259400,59220,gift_card,1873
259401,13050,credit_card,3781
259402,21073,credit_card,9959
259403,86150,coupon,9030
259404,5140,bank_transfer,4041
259405,50843,bank_transfer,3861
259406,46868,gift_card,9632
259407,7962,coupon,5303
259408,25215,coupon,6824
259409,50437,bank_transfer,1438
259410,78667,bank_transfer,817
259411,17807,credit_card,2282
259412,85247,coupon,1322
259413,34879,credit_card,6311
259414,48795,credit_card,6685
259415,79677,credit_card,2169
259416,6296,coupon,2779
259417,68505,credit_card,4115
259418,9078,credit_card,815
259419,29934,coupon,2500
259420,10857,credit_card,526
259421,27160,credit_card,5904
259422,30352,bank_transfer,4986
259423,9735,credit_card,1821
259424,15379,bank_transfer,3316
259425,49972,coupon,5656
259426,74015,bank_transfer,2030
259427,1373,coupon,501
259428,99011,gift_card,7739
259429,41034,bank_transfer,6713
259430,80718,credit_card,759
259431,8722,coupon,8872
259432,66895,gift_card,5170
259433,46862,credit_card,1826
259434,97665,bank_transfer,5820
259435,36445,gift_card,7879
259436,96909,coupon,6522
259437,46178,credit_card,6567
259438,20461,coupon,2616
259439,1225,credit_card,4491
259440,4128,bank_transfer,8112
259441,32966,coupon,4551
259442,44689,gift_card,7743
259443,55100,credit_card,9918
259444,17957,gift_card,976
259445,25832,bank_transfer,655
259446,94270,bank_transfer,5192
259447,60970,coupon,2298
259448,39428,bank_transfer,1340
259449,43084,coupon,1415
259450,64204,bank_transfer,7433
259451,97077,bank_transfer,1872
259452,25699,credit_card,7836
259453,98538,bank_transfer,6922
259454,57460,gift_card,452
259455,21108,bank_transfer,586
259456,24648,gift_card,2480
259457,5335,coupon,1891
259458,83386,bank_transfer,7869
259459,12475,coupon,9434
259460,88199,coupon,2272
259461,53005,coupon,806
259462,20974,bank_transfer,8865
259463,57238,bank_transfer,2791
259464,77362,gift_card,1278
259465,35222,credit_card,7962
259466,92469,bank_transfer,2492
259467,30843,credit_card,797
259468,32393,credit_card,9275
259469,8058,coupon,3716
259470,94398,coupon,6443
259471,61726,gift_card,7362
259472,72265,coupon,2013
259473,31929,coupon,3222
259474,45812,coupon,8625
259475,33429,gift_card,8798
259476,76001,bank_transfer,5166
259477,18903,gift_card,9652
259478,97717,gift_card,2569
259479,63461,credit_card,5400
259480,37822,gift_card,227
259481,81057,bank_transfer,2044
259482,34338,bank_transfer,1699
259483,39540,coupon,6254
259484,51238,gift_card,6172
259485,17371,gift_card,652
259486,83289,gift_card,4828
259487,96665,credit_card,9839
259488,48562,coupon,6803
259489,95965,credit_card,3110
259490,99748,gift_card,9824
259491,31560,bank_transfer,6203
259492,12884,credit_card,4752
259493,41473,bank_transfer,3752
259494,53040,bank_transfer,5111
259495,85980,bank_transfer,9566
259496,28727,coupon,5010
259497,88005,gift_card,8899
259498,27987,bank_transfer,7271
259499,95276,gift_card,4386
259500,60237,credit_card,1582
259501,15670,gift_card,666
259502,91501,credit_card,174
259503,70513,gift_card,483
259504,51762,credit_card,26
259505,413,credit_card,9896
259506,32818,gift_card,915
259507,83878,coupon,9265
259508,62706,credit_card,283
259509,54714,gift_card,8892
259510,57517,credit_card,5196
259511,21019,coupon,6283
259512,39794,gift_card,8784
259513,15488,gift_card,2032
259514,86921,credit_card,7135
259515,66153,credit_card,9934
259516,61786,coupon,1543
259517,60906,coupon,2735
259518,7902,bank_transfer,2555
259519,42000,coupon,2874
259520,36481,bank_transfer,5952
259521,90845,bank_transfer,1268
259522,71021,gift_card,3249
259523,87160,gift_card,8760
259524,22410,credit_card,9127
259525,99486,gift_card,6062
259526,58802,coupon,3135
259527,78181,coupon,1976
259528,1654,coupon,4960
259529,16087,bank_transfer,1968
259530,46546,gift_card,8322
259531,61915,coupon,2997
259532,56232,bank_transfer,2315
259533,56583,coupon,9750
259534,9216,gift_card,3756
259535,43176,coupon,7855
259536,61749,coupon,3494
259537,9902,gift_card,1382
259538,17078,credit_card,2493
259539,62849,coupon,5889
259540,10510,coupon,536
259541,77104,gift_card,6910
259542,5100,bank_transfer,2570
259543,43187,gift_card,6042
259544,78350,gift_card,3149
259545,87679,bank_transfer,8999
259546,91591,credit_card,1447
259547,22451,bank_transfer,2325
259548,26084,coupon,701
259549,19906,credit_card,80
259550,37060,bank_transfer,9078
259551,45267,bank_transfer,3681
259552,9644,coupon,2101
259553,27460,gift_card,8983
259554,21720,gift_card,4091
259555,12470,bank_transfer,1479
259556,51317,bank_transfer,1563
259557,34205,credit_card,1919
259558,71809,gift_card,5125
259559,81459,coupon,8909
259560,12771,bank_transfer,3470
259561,28717,coupon,5614
259562,35227,gift_card,6368
259563,31336,bank_transfer,5530
259564,1743,bank_transfer,4542
259565,56656,credit_card,6054
259566,76156,gift_card,9537
259567,109,credit_card,9459
259568,58647,gift_card,1413
259569,75871,gift_card,7983
259570,90194,coupon,3485
259571,8920,coupon,9596
259572,93428,bank_transfer,4877
259573,51499,gift_card,2332
